dishonestly,strongsubj,negative
dishonesty,strongsubj,negative
dishonor,strongsubj,negative
dishonorable,strongsubj,negative
dishonorablely,strongsubj,negative
disillusion,strongsubj,negative
disillusioned,strongsubj,negative
disinclination,strongsubj,negative
disinclined,strongsubj,negative
disingenuous,strongsubj,negative
disingenuously,strongsubj,negative
disintegrate,weaksubj,negative
disinterested,weaksubj,negative
disintegration,weaksubj,negative
disinterest,strongsubj,negative
disinterested,strongsubj,negative
dislike,strongsubj,negative
dislocated,weaksubj,negative
disloyal,strongsubj,negative
disloyalty,strongsubj,negative
dismal,strongsubj,negative
dismally,strongsubj,negative
dismalness,strongsubj,negative
dismay,strongsubj,negative
dismayed,strongsubj,negative
dismaying,strongsubj,negative
dismayingly,strongsubj,negative
dismissive,strongsubj,negative
dismissively,strongsubj,negative
disobedience,strongsubj,negative
disobedient,strongsubj,negative
disobey,strongsubj,negative
disown,strongsubj,negative
disorder,weaksubj,negative
disordered,weaksubj,negative
disorderly,weaksubj,negative
disorganized,strongsubj,negative
disorient,strongsubj,negative
disoriented,strongsubj,negative
disparage,strongsubj,negative
disparaging,strongsubj,negative
disparagingly,strongsubj,negative
dispensable,weaksubj,negative
dispirit,strongsubj,negative
dispirited,strongsubj,negative
dispiritedly,strongsubj,negative
dispiriting,strongsubj,negative
displace,weaksubj,negative
displaced,weaksubj,negative
displease,strongsubj,negative
displeasing,strongsubj,negative
displeasure,strongsubj,negative
disproportionate,weaksubj,negative
disprove,strongsubj,negative
disputable,strongsubj,negative
dispute,strongsubj,negative
disputed,strongsubj,negative
disquiet,strongsubj,negative
disquieting,strongsubj,negative
disquietingly,strongsubj,negative
disquietude,strongsubj,negative
disregard,strongsubj,negative
disregardful,strongsubj,negative
disreputable,strongsubj,negative
disrepute,strongsubj,negative
disrespect,strongsubj,negative
disrespectable,strongsubj,negative
disrespectablity,strongsubj,negative
disrespectful,strongsubj,negative
disrespectfully,strongsubj,negative
disrespectfulness,strongsubj,negative
disrespecting,strongsubj,negative
disrupt,strongsubj,negative
disruption,strongsubj,negative
disruptive,strongsubj,negative
dissatisfaction,strongsubj,negative
dissatisfactory,strongsubj,negative
dissatisfied,strongsubj,negative
dissatisfy,strongsubj,negative
dissatisfying,strongsubj,negative
dissemble,strongsubj,negative
dissembler,strongsubj,negative
dissension,strongsubj,negative
dissent,strongsubj,negative
dissenter,strongsubj,negative
dissention,strongsubj,negative
disservice,strongsubj,negative
dissidence,strongsubj,negative
dissident,strongsubj,negative
dissidents,strongsubj,negative
dissocial,strongsubj,negative
dissolute,strongsubj,negative
dissolution,weaksubj,negative
dissonance,strongsubj,negative
dissonant,strongsubj,negative
dissonantly,strongsubj,negative
dissuade,strongsubj,negative
dissuasive,strongsubj,negative
distaste,strongsubj,negative
distasteful,strongsubj,negative
distastefully,strongsubj,negative
distinct,weaksubj,positive
distinction,weaksubj,positive
distinctive,weaksubj,positive
distinguish,weaksubj,positive
distinguished,strongsubj,positive
distort,strongsubj,negative
distortion,strongsubj,negative
distract,weaksubj,negative
distracting,strongsubj,negative
distraction,strongsubj,negative
distraught,strongsubj,negative
distraughtly,strongsubj,negative
distraughtness,strongsubj,negative
distress,strongsubj,negative
distressed,strongsubj,negative
distressing,strongsubj,negative
distressingly,strongsubj,negative
distrust,strongsubj,negative
distrustful,strongsubj,negative
distrusting,strongsubj,negative
disturb,strongsubj,negative
disturbed,strongsubj,negative
disturbedlet,strongsubj,negative
disturbing,strongsubj,negative
disturbingly,strongsubj,negative
disunity,strongsubj,negative
disvalue,strongsubj,negative
divergent,weaksubj,negative
diversified,weaksubj,positive
divide,weaksubj,negative
divided,weaksubj,negative
divine,strongsubj,positive
divinely,strongsubj,positive
division,weaksubj,negative
divisive,strongsubj,negative
divisively,strongsubj,negative
divisiveness,strongsubj,negative
divorce,weaksubj,negative
divorced,weaksubj,negative
dizzy,strongsubj,negative
dizzing,strongsubj,negative
dizzingly,strongsubj,negative
doddering,strongsubj,negative
dodge,strongsubj,positive
dodgey,strongsubj,negative
dogged,strongsubj,negative
doggedly,strongsubj,negative
dogmatic,strongsubj,negative
doldrums,strongsubj,negative
dominance,weaksubj,negative
dominate,weaksubj,negative
domination,strongsubj,negative
domineer,strongsubj,negative
domineering,strongsubj,negative
doom,strongsubj,negative
doomsday,strongsubj,negative
dope,weaksubj,negative
dote,strongsubj,positive
dotingly,strongsubj,positive
doubt,strongsubj,negative
doubtful,strongsubj,negative
doubtfully,strongsubj,negative
doubtless,strongsubj,positive
doubts,strongsubj,negative
down,weaksubj,negative
downbeat,strongsubj,negative
downcast,strongsubj,negative
downer,strongsubj,negative
downfall,strongsubj,negative
downfallen,strongsubj,negative
downgrade,weaksubj,negative
downhearted,strongsubj,negative
downheartedly,strongsubj,negative
downside,strongsubj,negative
drab,strongsubj,negative
draconian,strongsubj,negative
draconic,strongsubj,negative
dragon,strongsubj,negative
dragons,strongsubj,negative
dragoon,strongsubj,negative
drain,strongsubj,negative
drama,strongsubj,negative
drastic,strongsubj,negative
drastically,strongsubj,negative
dread,strongsubj,negative
dreadful,strongsubj,negative
dreadfully,strongsubj,negative
dreadfulness,strongsubj,negative
dream,weaksubj,positive
dream,strongsubj,positive
dreamland,strongsubj,positive
dreams,weaksubj,positive
dreamy,weaksubj,positive
dreary,strongsubj,negative
drive,weaksubj,positive
driven,weaksubj,positive
drones,strongsubj,negative
droop,weaksubj,negative
drought,weaksubj,negative
drowning,weaksubj,negative
drunk,strongsubj,negative
drunkard,strongsubj,negative
drunken,strongsubj,negative
dubious,strongsubj,negative
dubiously,strongsubj,negative
dubitable,strongsubj,negative
dud,weaksubj,negative
dull,weaksubj,negative
dullard,strongsubj,negative
dumb,strongsubj,negative
dumbfound,strongsubj,negative
dumbfounded,strongsubj,negative
dummy,strongsubj,negative
dump,weaksubj,negative
dunce,strongsubj,negative
dungeon,strongsubj,negative
dungeons,strongsubj,negative
dupe,strongsubj,negative
durable,weaksubj,positive
durability,weaksubj,positive
dusty,weaksubj,negative
dwindle,weaksubj,negative
dwindling,weaksubj,negative
dynamic,weaksubj,positive
dying,weaksubj,negative
eager,strongsubj,positive
eagerly,strongsubj,positive
eagerness,strongsubj,positive
earnest,strongsubj,positive
earnestly,strongsubj,positive
earnestness,strongsubj,positive
earsplitting,strongsubj,negative
ease,weaksubj,positive
easier,weaksubj,positive
easiest,weaksubj,positive
easily,weaksubj,positive
easiness,weaksubj,positive
easy,weaksubj,positive
easygoing,strongsubj,positive
ebullience,strongsubj,positive
ebullient,strongsubj,positive
ebulliently,strongsubj,positive
eccentric,weaksubj,negative
eccentricity,weaksubj,negative
eclectic,strongsubj,positive
economical,weaksubj,positive
ecstasies,strongsubj,positive
ecstasy,strongsubj,positive
ecstatic,strongsubj,positive
ecstatically,strongsubj,positive
edgy,strongsubj,negative
edify,strongsubj,positive
educable,weaksubj,positive
educated,weaksubj,positive
educational,weaksubj,positive
effective,weaksubj,positive
effectiveness,weaksubj,positive
effectual,weaksubj,positive
efficacious,weaksubj,positive
efficiency,weaksubj,positive
efficient,weaksubj,positive
effigy,strongsubj,negative
effortless,strongsubj,positive
effortlessly,strongsubj,positive
effrontery,strongsubj,negative
effusion,strongsubj,positive
effusive,strongsubj,positive
effusively,strongsubj,positive
effusiveness,strongsubj,positive
egalitarian,weaksubj,positive
ego,strongsubj,negative
egocentric,strongsubj,negative
egomania,strongsubj,negative
egotism,strongsubj,negative
egotistical,strongsubj,negative
egotistically,strongsubj,negative
egregious,strongsubj,negative
egregiously,strongsubj,negative
ejaculate,strongsubj,negative
elan,strongsubj,positive
elate,weaksubj,positive
elated,strongsubj,positive
elatedly,strongsubj,positive
elation,strongsubj,positive
electionrigger,strongsubj,negative
electrification,strongsubj,positive
electrify,weaksubj,positive
elegance,strongsubj,positive
elegant,strongsubj,positive
elegantly,strongsubj,positive
elevate,weaksubj,positive
elevated,weaksubj,positive
eligible,weaksubj,positive
eliminate,weaksubj,negative
elimination,weaksubj,negative
elite,weaksubj,positive
eloquence,strongsubj,positive
eloquent,strongsubj,positive
eloquently,strongsubj,positive
emaciated,strongsubj,negative
emancipate,weaksubj,positive
emasculate,strongsubj,negative
embarrass,strongsubj,negative
embarrassing,strongsubj,negative
embarrassingly,strongsubj,negative
embarrassment,strongsubj,negative
embattled,weaksubj,negative
embellish,strongsubj,positive
embolden,weaksubj,positive
embrace,strongsubj,positive
embroil,strongsubj,negative
embroiled,strongsubj,negative
embroilment,strongsubj,negative
eminence,strongsubj,positive
eminent,strongsubj,positive
emotional,strongsubj,negative
empathize,strongsubj,negative
empathy,strongsubj,negative
emphatic,strongsubj,negative
emphatically,strongsubj,negative
empower,weaksubj,positive
empowerment,weaksubj,positive
emptiness,strongsubj,negative
empty,weaksubj,negative
enable,weaksubj,positive
enchant,strongsubj,positive
enchanted,strongsubj,positive
enchanting,strongsubj,positive
enchantingly,strongsubj,positive
encourage,weaksubj,positive
encouragement,strongsubj,positive
encouraging,strongsubj,positive
encouragingly,strongsubj,positive
encroach,weaksubj,negative
encroachment,weaksubj,negative
endanger,strongsubj,negative
endear,strongsubj,positive
endearing,strongsubj,positive
endless,weaksubj,negative
endorse,strongsubj,positive
endorsement,strongsubj,positive
endorser,strongsubj,positive
endurable,strongsubj,positive
endure,strongsubj,positive
enduring,strongsubj,positive
enemies,weaksubj,negative
enemy,weaksubj,negative
energetic,weaksubj,positive
energize,weaksubj,positive
enervate,strongsubj,negative
enfeeble,strongsubj,negative
enflame,strongsubj,negative
engaging,strongsubj,positive
engrossing,strongsubj,positive
engulf,weaksubj,negative
enhance,weaksubj,positive
enhanced,weaksubj,positive
enhancement,weaksubj,positive
enjoin,strongsubj,negative
enjoy,weaksubj,positive
enjoyable,strongsubj,positive
enjoyably,strongsubj,positive
enjoyment,strongsubj,positive
enlighten,weaksubj,positive
enlightenment,weaksubj,positive
enliven,weaksubj,positive
enmity,strongsubj,negative
ennoble,strongsubj,positive
enormities,strongsubj,negative
enormity,strongsubj,negative
enormous,strongsubj,negative
enormously,strongsubj,negative
enrage,strongsubj,negative
enraged,strongsubj,negative
enrapt,strongsubj,positive
enrapture,weaksubj,positive
enraptured,strongsubj,positive
enrich,weaksubj,positive
enrichment,weaksubj,positive
enslave,strongsubj,negative
ensure,weaksubj,positive
entangle,weaksubj,negative
entanglement,weaksubj,negative
enterprising,weaksubj,positive
entertain,weaksubj,positive
entertaining,strongsubj,positive
enthral,strongsubj,positive
enthrall,strongsubj,positive
enthralled,strongsubj,positive
enthuse,strongsubj,positive
enthusiasm,strongsubj,positive
enthusiast,strongsubj,positive
enthusiastic,strongsubj,positive
enthusiastically,strongsubj,positive
entice,strongsubj,positive
enticing,strongsubj,positive
enticingly,strongsubj,positive
entrance,weaksubj,positive
entranced,strongsubj,positive
entrancing,strongsubj,positive
entrap,strongsubj,negative
entrapment,strongsubj,negative
entreat,strongsubj,positive
entreatingly,strongsubj,positive
entrust,weaksubj,positive
enviable,strongsubj,positive
enviably,strongsubj,positive
envious,strongsubj,negative
enviously,strongsubj,negative
enviousness,strongsubj,negative
envision,weaksubj,positive
envisions,weaksubj,positive
envy,strongsubj,negative
epic,strongsubj,positive
epidemic,weaksubj,negative
epitome,strongsubj,positive
equality,weaksubj,positive
equitable,weaksubj,positive
equivocal,strongsubj,negative
eradicate,weaksubj,negative
erase,weaksubj,negative
erode,weaksubj,negative
erosion,weaksubj,negative
err,strongsubj,negative
errant,weaksubj,negative
erratic,strongsubj,negative
erratically,strongsubj,negative
erroneous,strongsubj,negative
erroneously,strongsubj,negative
error,weaksubj,negative
erudite,strongsubj,positive
escapade,weaksubj,negative
eschew,strongsubj,negative
esoteric,weaksubj,negative
essential,weaksubj,positive
especially,strongsubj,positive
esteem,strongsubj,positive
estranged,strongsubj,negative
established,weaksubj,positive
eternal,weaksubj,negative
eternity,strongsubj,positive
ethical,strongsubj,positive
eulogize,strongsubj,positive
euphoria,strongsubj,positive
euphoric,strongsubj,positive
euphorically,strongsubj,positive
evade,weaksubj,negative
evasion,weaksubj,negative
evasive,weaksubj,negative
even,weaksubj,positive
evenly,weaksubj,positive
eventful,weaksubj,positive
everlasting,strongsubj,positive
evident,weaksubj,positive
evidently,strongsubj,positive
evil,strongsubj,negative
evildoer,strongsubj,negative
evils,strongsubj,negative
eviscerate,strongsubj,negative
evocative,strongsubj,positive
exacerbate,strongsubj,negative
exacting,weaksubj,negative
exaggerate,strongsubj,negative
exaggeration,strongsubj,negative
exalt,strongsubj,positive
exaltation,strongsubj,positive
exalted,strongsubj,positive
exaltedly,strongsubj,positive
exalting,strongsubj,positive
exaltingly,strongsubj,positive
exasperate,strongsubj,negative
exasperation,strongsubj,negative
exasperating,strongsubj,negative
exasperatingly,strongsubj,negative
exceed,strongsubj,positive
exceeding,strongsubj,positive
exceedingly,strongsubj,positive
excel,strongsubj,positive
excellence,strongsubj,positive
excellency,strongsubj,positive
excellent,strongsubj,positive
excellently,strongsubj,positive
exceptional,strongsubj,positive
exceptionally,strongsubj,positive
excessive,strongsubj,negative
excessively,strongsubj,negative
excite,weaksubj,positive
excited,strongsubj,positive
excitedly,strongsubj,positive
excitedness,strongsubj,positive
excitement,strongsubj,positive
exciting,strongsubj,positive
excitingly,strongsubj,positive
exclaim,strongsubj,negative
exclude,weaksubj,negative
exclusion,weaksubj,negative
exclusive,weaksubj,positive
excoriate,strongsubj,negative
excruciating,strongsubj,negative
excruciatingly,strongsubj,negative
excusable,strongsubj,positive
excuse,weaksubj,negative
excuse,weaksubj,positive
excuses,weaksubj,negative
execrate,strongsubj,negative
exemplar,strongsubj,positive
exemplary,strongsubj,positive
exhaust,weaksubj,negative
exhaustion,weaksubj,negative
exhaustive,weaksubj,positive
exhaustively,weaksubj,positive
exhilarate,strongsubj,positive
exhilarating,strongsubj,positive
exhilaratingly,strongsubj,positive
exhilaration,strongsubj,positive
exhort,strongsubj,negative
exile,weaksubj,negative
exonerate,strongsubj,positive
exorbitant,strongsubj,negative
exorbitantance,strongsubj,negative
exorbitantly,strongsubj,negative
expansive,strongsubj,positive
expedient,weaksubj,negative
expediencies,weaksubj,negative
expel,weaksubj,negative
expensive,weaksubj,negative
experienced,weaksubj,positive
expert,weaksubj,positive
expertly,strongsubj,positive
expire,strongsubj,negative
explicit,strongsubj,positive
explicitly,strongsubj,positive
explode,weaksubj,negative
exploit,strongsubj,negative
exploitation,strongsubj,negative
expose,weaksubj,negative
exposed,weaksubj,negative
explosive,weaksubj,negative
expressive,weaksubj,positive
expropriate,weaksubj,negative
expropriation,weaksubj,negative
expulse,weaksubj,negative
expunge,strongsubj,negative
exquisite,strongsubj,positive
exquisitely,strongsubj,positive
exterminate,strongsubj,negative
extermination,strongsubj,negative
extinguish,weaksubj,negative
extol,strongsubj,positive
extoll,strongsubj,positive
extort,weaksubj,negative
extortion,strongsubj,negative
extraneous,weaksubj,negative
extraordinarily,strongsubj,positive
extraordinary,strongsubj,positive
extravagance,strongsubj,negative
extravagant,strongsubj,negative
extravagantly,strongsubj,negative
extreme,weaksubj,negative
extreme,strongsubj,negative
extremely,strongsubj,negative
extremism,weaksubj,negative
extremist,weaksubj,negative
extremists,weaksubj,negative
exuberance,strongsubj,positive
exuberant,strongsubj,positive
exuberantly,strongsubj,positive
exult,strongsubj,positive
exultation,strongsubj,positive
exultingly,strongsubj,positive
fabricate,weaksubj,negative
fabrication,strongsubj,negative
fabulous,strongsubj,positive
fabulously,strongsubj,positive
facetious,strongsubj,negative
facetiously,strongsubj,negative
facilitate,weaksubj,positive
fading,weaksubj,negative
fail,weaksubj,negative
failing,strongsubj,negative
failure,weaksubj,negative
failures,weaksubj,negative
faint,weaksubj,negative
fainthearted,strongsubj,negative
fair,weaksubj,positive
fairly,weaksubj,positive
fairness,weaksubj,positive
faith,strongsubj,positive
faithful,strongsubj,positive
faithfully,strongsubj,positive
faithfulness,strongsubj,positive
faithless,strongsubj,negative
fake,strongsubj,negative
fall,weaksubj,negative
fallacies,strongsubj,negative
fallacious,strongsubj,negative
fallaciously,strongsubj,negative
fallaciousness,strongsubj,negative
fallacy,strongsubj,negative
fallout,strongsubj,negative
FALSE,strongsubj,negative
falsehood,strongsubj,negative
falsely,strongsubj,negative
falsify,strongsubj,negative
falter,strongsubj,negative
famed,weaksubj,positive
fame,strongsubj,positive
famed,strongsubj,positive
famine,strongsubj,negative
famished,strongsubj,negative
famous,weaksubj,positive
famously,strongsubj,positive
fanatic,strongsubj,negative
fanatical,strongsubj,negative
fanatically,strongsubj,negative
fanaticism,strongsubj,negative
fanatics,strongsubj,negative
fanciful,strongsubj,negative
fancy,strongsubj,positive
fanfare,strongsubj,positive
fantastic,strongsubj,positive
fantastically,strongsubj,positive
fantasy,strongsubj,positive
farfetched,strongsubj,negative
farfetched,strongsubj,negative
farce,strongsubj,negative
farcical,strongsubj,negative
farcicalyetprovocative,strongsubj,negative
farcically,strongsubj,negative
farsighted,weaksubj,positive
fascinate,strongsubj,positive
fascinating,strongsubj,positive
fascinatingly,strongsubj,positive
fascination,strongsubj,positive
fascism,strongsubj,negative
fascist,strongsubj,negative
fashionable,strongsubj,positive
fashionably,strongsubj,positive
fastgrowing,weaksubj,positive
fastpaced,weaksubj,positive
fastestgrowing,weaksubj,positive
fastidious,strongsubj,negative
fastidiously,strongsubj,negative
fastuous,strongsubj,negative
fat,weaksubj,negative
fatal,weaksubj,negative
fatalistic,strongsubj,negative
fatalistically,strongsubj,negative
fatally,weaksubj,negative
fateful,strongsubj,negative
fatefully,strongsubj,negative
fathom,weaksubj,positive
fathomless,strongsubj,negative
fatigue,weaksubj,negative
fatty,weaksubj,negative
fatuity,strongsubj,negative
fatuous,strongsubj,negative
fatuously,strongsubj,negative
fault,strongsubj,negative
faulty,weaksubj,negative
favor,weaksubj,positive
favor,strongsubj,positive
favorable,strongsubj,positive
favored,weaksubj,positive
favorite,strongsubj,positive
fawn,strongsubj,both
fawningly,strongsubj,negative
favour,strongsubj,positive
faze,weaksubj,negative
fear,strongsubj,negative
fearful,strongsubj,negative
fearfully,strongsubj,negative
fearless,strongsubj,positive
fearlessly,strongsubj,positive
fears,strongsubj,negative
fearsome,strongsubj,negative
feasible,weaksubj,positive
feasibly,weaksubj,positive
feat,weaksubj,positive
featly,strongsubj,positive
feckless,strongsubj,negative
feeble,weaksubj,negative
feeblely,weaksubj,negative
feebleminded,strongsubj,negative
feign,weaksubj,negative
feint,weaksubj,negative
feisty,strongsubj,positive
felicitate,strongsubj,positive
felicitous,strongsubj,positive
felicity,strongsubj,positive
fell,strongsubj,negative
felon,weaksubj,negative
felonious,weaksubj,negative
ferocious,strongsubj,negative
ferociously,strongsubj,negative
ferocity,strongsubj,negative
fertile,weaksubj,positive
fervent,strongsubj,positive
fervently,strongsubj,positive
fervid,strongsubj,positive
fervidly,strongsubj,positive
fervor,strongsubj,positive
feverish,weaksubj,negative
festive,strongsubj,positive
fetid,strongsubj,negative
fever,weaksubj,negative
fiasco,strongsubj,negative
fiat,weaksubj,negative
fib,strongsubj,negative
fibber,strongsubj,negative
fickle,strongsubj,negative
fiction,weaksubj,negative
fictional,weaksubj,negative
fictitious,strongsubj,negative
fidelity,strongsubj,positive
fidget,strongsubj,negative
fidgety,strongsubj,negative
fiend,strongsubj,negative
fiendish,strongsubj,negative
fierce,weaksubj,negative
fiery,weaksubj,positive
fight,weaksubj,negative
figurehead,weaksubj,negative
filth,strongsubj,negative
filthy,strongsubj,negative
finagle,weaksubj,negative
fine,weaksubj,positive
fine,weaksubj,negative
finely,strongsubj,positive
firstclass,weaksubj,positive
firstrate,strongsubj,positive
fissures,weaksubj,negative
fist,weaksubj,negative
fit,strongsubj,positive
fitting,strongsubj,positive
flabbergast,strongsubj,negative
flabbergasted,strongsubj,negative
flagging,weaksubj,negative
flagrant,strongsubj,negative
flagrantly,strongsubj,negative
flair,weaksubj,positive
flak,strongsubj,negative
flake,weaksubj,negative
flakey,weaksubj,negative
flaky,weaksubj,negative
flame,weaksubj,positive
flash,weaksubj,negative
flashy,weaksubj,negative
flatout,strongsubj,negative
flatter,strongsubj,positive
flattering,strongsubj,positive
flatteringly,strongsubj,positive
flaunt,strongsubj,negative
flaw,weaksubj,negative
flaws,weaksubj,negative
flawed,weaksubj,negative
flawless,strongsubj,positive
flawlessly,strongsubj,positive
fleer,strongsubj,negative
fleeting,weaksubj,negative
flexible,strongsubj,positive
flighty,strongsubj,negative
flimflam,strongsubj,negative
flimsy,weaksubj,negative
flirt,strongsubj,negative
flirty,strongsubj,negative
floored,strongsubj,negative
flounder,strongsubj,negative
floundering,strongsubj,negative
flourish,strongsubj,positive
flourishing,strongsubj,positive
flout,strongsubj,negative
fluent,weaksubj,positive
fluster,weaksubj,negative
foe,strongsubj,negative
fond,strongsubj,positive
fondly,strongsubj,positive
fondness,strongsubj,positive
fool,strongsubj,negative
foolhardy,strongsubj,negative
foolish,strongsubj,negative
foolishly,strongsubj,negative
foolishness,strongsubj,negative
foolproof,weaksubj,positive
forbid,strongsubj,negative
forbidden,strongsubj,negative
forbidding,weaksubj,negative
force,weaksubj,negative
forceful,weaksubj,negative
foreboding,strongsubj,negative
forebodingly,strongsubj,negative
foremost,strongsubj,positive
foresight,strongsubj,positive
forfeit,weaksubj,negative
forgave,strongsubj,positive
forged,weaksubj,negative
forget,strongsubj,negative
forgetful,strongsubj,negative
forgetfully,strongsubj,negative
forgetfulness,strongsubj,negative
forgive,strongsubj,positive
forgiven,strongsubj,positive
forgiveness,strongsubj,positive
forgiving,strongsubj,positive
forgivingly,strongsubj,positive
forlorn,strongsubj,negative
forlornly,strongsubj,negative
formidable,strongsubj,negative
forsake,strongsubj,negative
forsaken,strongsubj,negative
forswear,strongsubj,negative
fortitude,strongsubj,positive
fortuitous,strongsubj,positive
fortuitously,strongsubj,positive
fortunate,weaksubj,positive
fortunate,strongsubj,positive
fortunately,strongsubj,positive
fortune,strongsubj,positive
foul,strongsubj,negative
foul,weaksubj,negative
foully,strongsubj,negative
foulness,strongsubj,negative
fractious,strongsubj,negative
fractiously,strongsubj,negative
fracture,weaksubj,negative
fragile,weaksubj,negative
fragmented,weaksubj,negative
fragrant,strongsubj,positive
frail,weaksubj,negative
frank,strongsubj,positive
frantic,strongsubj,negative
frantically,strongsubj,negative
franticly,strongsubj,negative
fraternize,strongsubj,negative
fraud,weaksubj,negative
fraudulent,weaksubj,negative
fraught,strongsubj,negative
freak,strongsubj,negative
freakish,strongsubj,negative
freakishly,strongsubj,negative
frazzle,strongsubj,negative
frazzled,strongsubj,negative
free,weaksubj,positive
freedom,weaksubj,positive
freedoms,weaksubj,positive
frenetic,strongsubj,negative
frenetically,strongsubj,negative
frenzied,strongsubj,negative
frenzy,strongsubj,negative
fresh,weaksubj,positive
fret,strongsubj,negative
fretful,strongsubj,negative
friction,strongsubj,negative
frictions,strongsubj,negative
friend,weaksubj,positive
friendliness,strongsubj,positive
friendly,strongsubj,positive
friends,weaksubj,positive
friendship,weaksubj,positive
friggin,strongsubj,negative
fright,strongsubj,negative
frighten,strongsubj,negative
frightening,strongsubj,negative
frighteningly,strongsubj,negative
frightful,strongsubj,negative
frightfully,strongsubj,negative
frigid,weaksubj,negative
frivolous,strongsubj,negative
frolic,strongsubj,positive
frown,strongsubj,negative
frozen,weaksubj,negative
fruitful,weaksubj,positive
fruitless,strongsubj,negative
fruitlessly,strongsubj,negative
fumble,weaksubj,negative
fun,strongsubj,negative
frustrate,strongsubj,negative
frustrated,strongsubj,negative
frustrating,strongsubj,negative
frustratingly,strongsubj,negative
frustration,strongsubj,negative
fudge,strongsubj,negative
fugitive,weaksubj,negative
fulfillment,weaksubj,positive
fullblown,weaksubj,negative
fullfledged,weaksubj,positive
fulminate,strongsubj,negative
fume,strongsubj,negative
fun,strongsubj,positive
functional,weaksubj,positive
fundamentalism,weaksubj,negative
funny,strongsubj,positive
furious,strongsubj,negative
furiously,strongsubj,negative
furor,strongsubj,negative
fury,strongsubj,negative
fuss,strongsubj,negative
fustigate,strongsubj,negative
fussy,strongsubj,negative
fusty,strongsubj,negative
futile,strongsubj,negative
futilely,strongsubj,negative
futility,strongsubj,negative
fuzzy,weaksubj,negative
gabble,strongsubj,negative
gaff,strongsubj,negative
gaffe,strongsubj,negative
gaiety,strongsubj,positive
gaily,strongsubj,positive
gain,weaksubj,positive
gainful,strongsubj,positive
gainfully,strongsubj,positive
gainsay,strongsubj,negative
gainsayer,strongsubj,negative
gaga,strongsubj,negative
gaggle,strongsubj,negative
gall,strongsubj,negative
gallant,strongsubj,positive
gallantly,strongsubj,positive
galling,strongsubj,negative
gallingly,strongsubj,negative
galore,strongsubj,positive
gamble,weaksubj,negative
game,weaksubj,negative
gape,strongsubj,negative
garbage,weaksubj,negative
garish,strongsubj,negative
gasp,strongsubj,negative
gauche,strongsubj,negative
gaudy,strongsubj,negative
gawk,strongsubj,negative
gawky,strongsubj,negative
geezer,strongsubj,negative
gem,weaksubj,positive
gems,weaksubj,positive
generosity,strongsubj,positive
generous,strongsubj,positive
generously,strongsubj,positive
genial,weaksubj,positive
genius,strongsubj,positive
genocide,strongsubj,negative
gentle,weaksubj,positive
genuine,weaksubj,positive
germane,weaksubj,positive
getrich,strongsubj,negative
ghastly,strongsubj,negative
ghetto,weaksubj,negative
gibber,strongsubj,negative
gibberish,strongsubj,negative
gibe,strongsubj,negative
giddy,strongsubj,positive
gifted,strongsubj,positive
glad,strongsubj,positive
gladden,strongsubj,positive
gladly,strongsubj,positive
gladness,strongsubj,positive
glamorous,strongsubj,positive
glare,strongsubj,negative
glaring,strongsubj,negative
glaringly,strongsubj,negative
glee,strongsubj,positive
gleeful,strongsubj,positive
gleefully,strongsubj,positive
glib,strongsubj,negative
glibly,strongsubj,negative
glimmer,strongsubj,positive
glimmering,strongsubj,positive
glisten,strongsubj,positive
glistening,strongsubj,positive
glitch,weaksubj,negative
glitter,strongsubj,positive
gloat,strongsubj,both
gloatingly,strongsubj,negative
gloom,strongsubj,negative
gloomy,strongsubj,negative
glorify,strongsubj,positive
glorious,strongsubj,positive
gloriously,strongsubj,positive
glory,strongsubj,positive
gloss,strongsubj,negative
glossy,strongsubj,positive
glow,strongsubj,positive
glower,strongsubj,negative
glowing,strongsubj,positive
glowingly,strongsubj,positive
glum,strongsubj,negative
glut,weaksubj,negative
gnawing,weaksubj,negative
goahead,weaksubj,positive
goad,strongsubj,negative
goading,strongsubj,negative
godawful,strongsubj,negative
godgiven,strongsubj,positive
goddam,strongsubj,negative
goddamn,strongsubj,negative
godlike,strongsubj,positive
gold,weaksubj,positive
golden,weaksubj,positive
good,weaksubj,positive
goodly,weaksubj,positive
goodness,strongsubj,positive
goodwill,strongsubj,positive
goof,strongsubj,negative
gorgeous,strongsubj,positive
gorgeously,strongsubj,positive
gossip,strongsubj,negative
grace,strongsubj,positive
graceful,strongsubj,positive
gracefully,strongsubj,positive
graceless,strongsubj,negative
gracelessly,strongsubj,negative
gracious,strongsubj,positive
graciously,strongsubj,positive
graciousness,strongsubj,positive
graft,weaksubj,negative
grail,weaksubj,positive
grand,weaksubj,positive
grandeur,strongsubj,positive
grandiose,strongsubj,negative
grapple,weaksubj,negative
grate,strongsubj,negative
grateful,strongsubj,positive
gratefully,strongsubj,positive
gratification,strongsubj,positive
gratify,strongsubj,positive
gratifying,strongsubj,positive
gratifyingly,strongsubj,positive
grating,strongsubj,negative
gratitude,strongsubj,positive
gratuitous,strongsubj,negative
gratuitously,strongsubj,negative
grave,strongsubj,negative
gravely,strongsubj,negative
great,strongsubj,positive
greatest,strongsubj,positive
greatness,strongsubj,positive
greed,strongsubj,negative
greedy,strongsubj,negative
greet,strongsubj,positive
grief,strongsubj,negative
grievance,strongsubj,negative
grievances,strongsubj,negative
grieve,strongsubj,negative
grieving,strongsubj,negative
